theta_hid_log[2], theta_out_log[1]
4.11766, 7.36541, 4.46377
4.11766, 7.36768, 4.46284
4.11766, 7.36988, 4.46194
4.11766, 7.37202, 4.46107
4.11766, 7.37411, 4.46021
4.11765, 7.37615, 4.45938
4.11765, 7.37813, 4.45856
4.11765, 7.38007, 4.45777
4.11765, 7.38196, 4.45699
4.11764, 7.38381, 4.45623
4.11764, 7.38561, 4.45548
4.11764, 7.38737, 4.45476
4.11764, 7.3891, 4.45404
4.11764, 7.39079, 4.45334
4.11764, 7.39244, 4.45266
4.11763, 7.39406, 4.45199
4.11763, 7.39564, 4.45133
4.11764, 7.37687, 4.45861
4.11766, 7.35858, 4.46571
4.11767, 7.34097, 4.47256
4.11768, 7.32418, 4.47912
4.11769, 7.30829, 4.48534
4.1177, 7.29335, 4.49121
4.11771, 7.27937, 4.49674
4.11772, 7.26632, 4.50191
4.11773, 7.25415, 4.50676
4.11774, 7.24281, 4.51131
4.11775, 7.23223, 4.51556
4.11776, 7.22236, 4.51955
4.11776, 7.21312, 4.5233
4.11777, 7.20447, 4.52683
4.11777, 7.19635, 4.53016
4.11778, 7.18872, 4.5333
4.11779, 7.18152, 4.53628
4.11779, 7.17473, 4.5391
4.1178, 7.16829, 4.54177
4.1178, 7.1622, 4.54432
4.1178, 7.1564, 4.54676
4.11781, 7.15089, 4.54908
4.11781, 7.14564, 4.5513
4.11782, 7.14062, 4.55343
4.11782, 7.13582, 4.55547
4.11782, 7.13123, 4.55743
4.11783, 7.12682, 4.55932
4.11783, 7.12259, 4.56114
4.11783, 7.11852, 4.56289
4.11784, 7.11461, 4.56458
4.11784, 7.11083, 4.56622
4.11784, 7.10719, 4.5678
4.11785, 7.10367, 4.56934
4.11785, 7.10027, 4.57082
4.11785, 7.09698, 4.57226
4.11785, 7.09379, 4.57366
4.11786, 7.0907, 4.57502
4.11786, 7.0877, 4.57635
4.11786, 7.08479, 4.57763
4.11786, 7.08196, 4.57889
4.11786, 7.07921, 4.58011
4.11787, 7.07654, 4.5813
4.11787, 7.07394, 4.58246
4.11787, 7.0714, 4.5836
4.11787, 7.06893, 4.58471
4.11787, 7.06652, 4.58579
4.11788, 7.06416, 4.58685
4.11788, 7.06187, 4.58788
4.11788, 7.05962, 4.5889
4.11788, 7.05743, 4.58989
4.11788, 7.05528, 4.59086
4.11789, 7.05319, 4.59181
4.11789, 7.05113, 4.59275
4.11789, 7.04912, 4.59366
4.11789, 7.04716, 4.59456
4.11789, 7.04523, 4.59545
4.11789, 7.04334, 4.59631
4.1179, 7.04149, 4.59716
4.1179, 7.03967, 4.598
4.1179, 7.03789, 4.59882
4.1179, 7.03614, 4.59963
4.1179, 7.03442, 4.60042
4.1179, 7.03273, 4.6012
4.1179, 7.03107, 4.60197
4.11791, 7.02944, 4.60272
4.11791, 7.02784, 4.60347
4.11791, 7.02627, 4.6042
4.11791, 7.02472, 4.60492
4.11791, 7.0232, 4.60563
4.11791, 7.0217, 4.60633
4.11791, 7.02022, 4.60702
4.11791, 7.01877, 4.6077
4.11792, 7.01734, 4.60838
4.11792, 7.01594, 4.60904
4.11784, 7.03149, 4.60306
4.11777, 7.04604, 4.59747
4.11771, 7.0596, 4.59227
4.11765, 7.07219, 4.58743
4.11759, 7.08387, 4.58294
4.11754, 7.09471, 4.57876
4.11749, 7.10477, 4.57488
4.11745, 7.11413, 4.57126
4.11741, 7.12286, 4.56788
4.11737, 7.131, 4.56472
4.11733, 7.13863, 4.56175
4.1173, 7.14578, 4.55897
4.11726, 7.15251, 4.55634
4.11723, 7.15885, 4.55386
4.1172, 7.16484, 4.55151
4.11717, 7.17051, 4.54928
4.11715, 7.17588, 4.54716
4.11712, 7.18099, 4.54514
4.1171, 7.18586, 4.54322
4.11708, 7.1905, 4.54138
4.11705, 7.19494, 4.53961
4.11703, 7.19918, 4.53793
4.11701, 7.20325, 4.5363
4.11699, 7.20715, 4.53474
4.11697, 7.2109, 4.53324
4.11696, 7.21451, 4.5318
4.11694, 7.21799, 4.5304
4.11692, 7.22134, 4.52905
4.11691, 7.22457, 4.52775
4.11689, 7.2277, 4.52648
4.11688, 7.23073, 4.52526
4.11686, 7.23366, 4.52407
4.11685, 7.23649, 4.52292
4.11683, 7.23925, 4.5218
4.11682, 7.24192, 4.52071
4.11681, 7.24451, 4.51966
4.11679, 7.24704, 4.51863
4.11678, 7.24949, 4.51762
4.11677, 7.25188, 4.51664
4.11676, 7.2542, 4.51569
4.11674, 7.25647, 4.51476
4.11673, 7.25868, 4.51385
4.11672, 7.26084, 4.51296
4.11671, 7.26295, 4.51209
4.1167, 7.265, 4.51124
4.11669, 7.26701, 4.51041
4.11668, 7.26898, 4.5096
4.11667, 7.2709, 4.5088
4.11666, 7.27278, 4.50802
4.11665, 7.27462, 4.50726
4.11664, 7.27642, 4.50651
4.11663, 7.27819, 4.50577
4.11662, 7.27992, 4.50505
4.11661, 7.28161, 4.50434
4.11661, 7.28328, 4.50364
4.1166, 7.28491, 4.50296
4.11659, 7.28651, 4.50229
4.11658, 7.28809, 4.50163
4.11658, 7.28619, 4.50253
4.11658, 7.28434, 4.50342
4.11658, 7.28252, 4.50429
4.11658, 7.28073, 4.50515
4.11658, 7.27899, 4.50599
4.11658, 7.27727, 4.50681
4.11658, 7.27559, 4.50762
4.11658, 7.27394, 4.50842
4.11659, 7.27232, 4.50921
4.11659, 7.27073, 4.50998
4.11659, 7.26916, 4.51074
4.11659, 7.26763, 4.51149
4.11659, 7.26612, 4.51222
4.11659, 7.26463, 4.51295
4.11659, 7.26317, 4.51367
4.11659, 7.26173, 4.51437
4.11659, 7.26032, 4.51506
4.11659, 7.25893, 4.51575
4.11659, 7.25756, 4.51642
4.11659, 7.25621, 4.51709
4.11663, 7.23744, 4.52437
4.11666, 7.21836, 4.53175
4.1167, 7.19916, 4.53916
4.11674, 7.18003, 4.54652
4.11678, 7.16117, 4.55378
4.11681, 7.14278, 4.56085
4.11685, 7.12501, 4.56769
4.11688, 7.108, 4.57424
4.11691, 7.09183, 4.58047
4.11694, 7.07656, 4.58638
4.11697, 7.06218, 4.59195
4.11699, 7.0487, 4.59718
4.11702, 7.03608, 4.60211
4.11704, 7.02426, 4.60673
4.11706, 7.0132, 4.61107
4.11708, 7.00284, 4.61514
4.1171, 6.99313, 4.61898
4.11712, 6.984, 4.62259
4.11714, 6.97543, 4.626
4.11715, 6.96734, 4.62923
4.11717, 6.95971, 4.63228
4.11718, 6.9525, 4.63518
4.1172, 6.94566, 4.63793
4.11721, 6.93918, 4.64055
4.11722, 6.93301, 4.64305
4.11723, 6.92714, 4.64543
4.11725, 6.92154, 4.64772
4.11726, 6.91619, 4.6499
4.11727, 6.91107, 4.652
4.11728, 6.90617, 4.65401
4.11729, 6.90146, 4.65595
4.1173, 6.89695, 4.65781
4.11731, 6.8926, 4.65961
4.11731, 6.88842, 4.66135
4.11732, 6.88439, 4.66302
4.11733, 6.8805, 4.66464
4.11734, 6.87674, 4.66621
4.11735, 6.87311, 4.66773
4.11735, 6.86959, 4.66921
4.11736, 6.86619, 4.67064
4.11737, 6.86289, 4.67203
4.11737, 6.85969, 4.67338
4.11738, 6.85658, 4.67469
4.11739, 6.85356, 4.67597
4.11739, 6.85063, 4.67722
4.1174, 6.84777, 4.67843
4.1174, 6.84499, 4.67962
4.11741, 6.84228, 4.68077
4.11742, 6.83964, 4.6819
4.11742, 6.83707, 4.683
4.11743, 6.83456, 4.68408
4.11743, 6.83211, 4.68513
4.11744, 6.82972, 4.68616
4.11744, 6.82738, 4.68717
4.11745, 6.82509, 4.68816
4.11745, 6.82285, 4.68913
4.11746, 6.82067, 4.69007
4.11746, 6.81852, 4.691
4.11747, 6.81643, 4.69191
4.11747, 6.81437, 4.69281
4.11747, 6.81236, 4.69369
4.11748, 6.81038, 4.69455
4.11748, 6.80845, 4.69539
4.11749, 6.80655, 4.69622
4.11749, 6.80468, 4.69704
4.1175, 6.80285, 4.69784
4.1175, 6.80106, 4.69863
4.1175, 6.79929, 4.69941
4.11751, 6.79756, 4.70017
4.11751, 6.79585, 4.70093
4.11751, 6.79418, 4.70166
4.11752, 6.79253, 4.70239
4.11752, 6.79091, 4.70311
4.11752, 6.78932, 4.70382
4.11753, 6.78775, 4.70451
4.11753, 6.7862, 4.7052
4.11754, 6.78468, 4.70588
4.11754, 6.78318, 4.70654
4.11753, 6.7878, 4.70404
4.11752, 6.79256, 4.70148
4.11751, 6.79748, 4.69886
4.1175, 6.80257, 4.69616
4.11749, 6.80784, 4.69339
4.11748, 6.81329, 4.69054
4.11746, 6.81895, 4.68761
4.11745, 6.82483, 4.68458
4.11744, 6.83093, 4.68147
4.11743, 6.83729, 4.67825
4.11742, 6.84392, 4.67492
4.1174, 6.85083, 4.67148
4.11739, 6.85806, 4.66791
4.11737, 6.86563, 4.66421
4.11736, 6.87356, 4.66037
4.11734, 6.88189, 4.65638
4.11733, 6.89065, 4.65222
4.11731, 6.89987, 4.64788
4.11729, 6.90961, 4.64335
4.11727, 6.9199, 4.63862
4.11725, 6.93078, 4.63366
4.11723, 6.94232, 4.62847
4.11721, 6.95455, 4.62303
4.11719, 6.96753, 4.61732
4.11717, 6.9813, 4.61135
4.11714, 6.9959, 4.60508
4.11712, 7.01133, 4.59854
4.11709, 7.0276, 4.59174
4.11706, 7.04464, 4.58469
4.11703, 7.06235, 4.57745
4.117, 7.08057, 4.57008
4.11698, 7.09907, 4.56268
4.11695, 7.11758, 4.55533
4.11692, 7.13581, 4.54816
4.11689, 7.15347, 4.54125
4.11687, 7.17033, 4.53469
4.11684, 7.1862, 4.52854
4.11682, 7.20101, 4.52281
4.1168, 7.21473, 4.51752
4.11678, 7.22737, 4.51264
4.11676, 7.23901, 4.50815
4.11674, 7.24972, 4.50401
4.11673, 7.25959, 4.5002
4.11671, 7.26869, 4.49668
4.1167, 7.27711, 4.49342
4.11669, 7.28491, 4.49039
4.11668, 7.29218, 4.48757
4.11667, 7.29895, 4.48493
4.11666, 7.30529, 4.48246
4.11665, 7.31123, 4.48014
4.11664, 7.31682, 4.47795
4.11663, 7.32209, 4.47588
4.11662, 7.32708, 4.47392
4.11662, 7.3318, 4.47206
4.11661, 7.33628, 4.47029
4.1166, 7.34054, 4.46861
4.1166, 7.3446, 4.467
4.11659, 7.34848, 4.46546
4.11659, 7.35219, 4.46399
4.11658, 7.35574, 4.46257
4.11657, 7.35915, 4.46121
4.11657, 7.36242, 4.4599
4.11656, 7.36557, 4.45864
4.11656, 7.3686, 4.45743
4.11655, 7.37153, 4.45625
4.11655, 7.37435, 4.45512
4.11655, 7.37707, 4.45402
4.11654, 7.37971, 4.45296
4.11654, 7.38226, 4.45192
4.11653, 7.38474, 4.45092
4.11653, 7.38713, 4.44995
4.11653, 7.38946, 4.44901
4.11652, 7.39172, 4.44809
4.11652, 7.39392, 4.44719
4.11651, 7.39606, 4.44632
4.11651, 7.39814, 4.44547
4.11651, 7.40017, 4.44464
4.11651, 7.40214, 4.44383
4.1165, 7.40407, 4.44305
4.1165, 7.40595, 4.44227
4.1165, 7.40778, 4.44152
4.11649, 7.40957, 4.44078
4.11649, 7.41132, 4.44006
4.11649, 7.41304, 4.43936
4.11648, 7.41471, 4.43866
4.11648, 7.41635, 4.43799
4.11648, 7.41795, 4.43732
4.11648, 7.41621, 4.43819
4.11648, 7.4145, 4.43905
4.11648, 7.41282, 4.43989
4.11648, 7.41117, 4.44072
4.11648, 7.40956, 4.44153
4.11648, 7.40797, 4.44233
4.11648, 7.40642, 4.44311
4.11648, 7.40489, 4.44389
4.11648, 7.40338, 4.44465
4.11648, 7.40191, 4.4454
4.11648, 7.40046, 4.44613
4.11648, 7.39903, 4.44686
4.11648, 7.39763, 4.44758
4.11648, 7.39625, 4.44828
4.11648, 7.39489, 4.44898
4.11648, 7.39355, 4.44967
4.11648, 7.39223, 4.45034
4.11648, 7.39094, 4.45101
4.11648, 7.38966, 4.45167
4.11649, 7.37505, 4.45744
4.1165, 7.36143, 4.46285
4.1165, 7.34877, 4.46791
4.11651, 7.33699, 4.47263
4.11652, 7.32605, 4.47705
4.11652, 7.31587, 4.48118
4.11653, 7.30639, 4.48504
4.11653, 7.29753, 4.48867
4.11654, 7.28924, 4.49209
4.11654, 7.28148, 4.4953
4.11654, 7.27418, 4.49833
4.11655, 7.2673, 4.50121
4.11655, 7.26081, 4.50393
4.11655, 7.25468, 4.50651
4.11656, 7.24886, 4.50898
4.11656, 7.24334, 4.51132
4.11656, 7.23808, 4.51356
4.11657, 7.23307, 4.51571
4.11657, 7.22829, 4.51776
4.11657, 7.22371, 4.51973
4.11657, 7.21933, 4.52163
4.11658, 7.21513, 4.52345
4.11658, 7.2111, 4.52521
4.11658, 7.20722, 4.5269
4.11658, 7.20348, 4.52854
4.11658, 7.19988, 4.53012
4.11659, 7.19641, 4.53165
4.11659, 7.19306, 4.53314
4.11659, 7.18981, 4.53457
4.11659, 7.18667, 4.53597
4.11659, 7.18363, 4.53732
4.11659, 7.18068, 4.53864
4.1166, 7.17782, 4.53992
4.1166, 7.17504, 4.54117
4.1166, 7.17235, 4.54239
4.1166, 7.16972, 4.54357
4.1166, 7.16717, 4.54472
4.1166, 7.16468, 4.54585
4.11661, 7.16226, 4.54695
4.11661, 7.1599, 4.54803
4.11661, 7.15759, 4.54908
4.11661, 7.15534, 4.55011
4.11661, 7.15315, 4.55111
4.11661, 7.15101, 4.5521
4.11661, 7.14891, 4.55306
4.11661, 7.14686, 4.55401
4.11662, 7.14485, 4.55493
4.11662, 7.14289, 4.55584
4.11662, 7.14097, 4.55673
4.11662, 7.13909, 4.5576
4.11662, 7.13725, 4.55846
4.11662, 7.13544, 4.5593
4.11662, 7.13366, 4.56013
4.11662, 7.13193, 4.56094
4.11662, 7.13022, 4.56174
4.11662, 7.12855, 4.56253
4.11663, 7.1269, 4.5633
4.11663, 7.12529, 4.56406
4.11663, 7.1237, 4.56481
4.11663, 7.12214, 4.56555
4.11663, 7.12061, 4.56627
4.11663, 7.1191, 4.56699
4.11663, 7.11762, 4.56769
4.11663, 7.11616, 4.56838
4.11663, 7.11472, 4.56907
4.11663, 7.11331, 4.56974
4.11663, 7.11192, 4.5704
4.11661, 7.11702, 4.56839
4.11659, 7.1219, 4.56645
4.11657, 7.12658, 4.5646
4.11655, 7.13106, 4.56282
4.11653, 7.13538, 4.5611
4.11651, 7.13952, 4.55944
4.11649, 7.14352, 4.55785
4.11647, 7.14737, 4.55631
4.11646, 7.15109, 4.55482
4.11644, 7.15468, 4.55337
4.11643, 7.15815, 4.55197
4.11641, 7.16152, 4.55062
4.1164, 7.16477, 4.5493
4.11638, 7.16793, 4.54803
4.11637, 7.17099, 4.54679
4.11635, 7.17397, 4.54558
4.11634, 7.17686, 4.54441
4.11633, 7.17967, 4.54326
4.11631, 7.18241, 4.54215
4.1163, 7.18507, 4.54106
4.11629, 7.18767, 4.54
4.11628, 7.1902, 4.53896
4.11627, 7.19267, 4.53795
4.11625, 7.19508, 4.53696
4.11624, 7.19743, 4.536
4.11623, 7.19973, 4.53505
4.11622, 7.20197, 4.53413
4.11621, 7.20417, 4.53322
4.1162, 7.20632, 4.53234
4.11619, 7.20842, 4.53147
4.11618, 7.21048, 4.53061
4.11617, 7.21249, 4.52978
4.11616, 7.21447, 4.52896
4.11615, 7.2164, 4.52816
4.11615, 7.2183, 4.52737
4.11614, 7.22016, 4.52659
4.11613, 7.22199, 4.52583
4.11612, 7.22378, 4.52508
4.11611, 7.22554, 4.52435
4.1161, 7.22727, 4.52362
4.1161, 7.22897, 4.52291
4.11609, 7.23064, 4.52221
4.11608, 7.23228, 4.52152
4.11607, 7.23389, 4.52085
4.11606, 7.23548, 4.52018
4.11605, 7.24205, 4.51762
4.11603, 7.24825, 4.5152
4.11602, 7.2541, 4.51292
4.11601, 7.25965, 4.51074
4.11599, 7.26491, 4.50868
4.11598, 7.26991, 4.50671
4.11597, 7.27467, 4.50484
4.11596, 7.27922, 4.50304
4.11595, 7.28356, 4.50133
4.11594, 7.28772, 4.49968
4.11593, 7.2917, 4.4981
4.11592, 7.29553, 4.49658
4.11591, 7.29921, 4.49511
4.1159, 7.30274, 4.4937
4.11589, 7.30615, 4.49234
4.11588, 7.30944, 4.49103
4.11588, 7.31262, 4.48975
4.11587, 7.31568, 4.48852
4.11586, 7.31865, 4.48733
4.11586, 7.32153, 4.48617
4.11585, 7.32431, 4.48505
4.11584, 7.32702, 4.48395
4.11583, 7.32964, 4.48289
4.11583, 7.33219, 4.48186
4.11582, 7.33467, 4.48085
4.11582, 7.33708, 4.47988
4.11581, 7.33943, 4.47892
4.1158, 7.34171, 4.47799
4.1158, 7.34394, 4.47708
4.11579, 7.34611, 4.47619
4.11579, 7.34823, 4.47533
4.11578, 7.3503, 4.47448
4.11578, 7.35232, 4.47365
4.11577, 7.3543, 4.47284
4.11577, 7.35623, 4.47204
4.11576, 7.35812, 4.47127
4.11576, 7.35997, 4.47051
4.11575, 7.36178, 4.46976
4.11575, 7.36355, 4.46903
4.11575, 7.36529, 4.46831
4.11574, 7.36699, 4.4676
4.11574, 7.36866, 4.46691
4.11573, 7.3703, 4.46623
4.11573, 7.3719, 4.46557
4.11572, 7.3806, 4.46221
4.11571, 7.38871, 4.45908
4.1157, 7.39627, 4.45615
4.11569, 7.40336, 4.4534
4.11569, 7.41001, 4.45082
4.11568, 7.41626, 4.44839
4.11567, 7.42216, 4.4461
4.11567, 7.42773, 4.44392
4.11566, 7.43301, 4.44186
4.11566, 7.43802, 4.4399
4.11565, 7.44278, 4.43804
4.11565, 7.44732, 4.43625
4.11564, 7.45165, 4.43455
4.11564, 7.45579, 4.43292
4.11563, 7.45975, 4.43136
4.11563, 7.46355, 4.42986
4.11562, 7.4672, 4.42842
4.11562, 7.4707, 4.42703
4.11562, 7.47408, 4.42569
4.11561, 7.47733, 4.4244
4.11561, 7.48046, 4.42315
4.11561, 7.48349, 4.42195
4.1156, 7.48642, 4.42078
4.1156, 7.48925, 4.41964
4.1156, 7.492, 4.41855
4.11559, 7.49466, 4.41748
4.11559, 7.49723, 4.41645
4.11559, 7.49974, 4.41544
4.11558, 7.50217, 4.41446
4.11558, 7.50454, 4.41351
4.11558, 7.50684, 4.41258
4.11558, 7.50908, 4.41168
4.11557, 7.51127, 4.41079
4.11557, 7.51339, 4.40993
4.11557, 7.51547, 4.40909
4.11557, 7.51749, 4.40827
4.11557, 7.51947, 4.40747
4.11556, 7.5214, 4.40668
4.11556, 7.52329, 4.40591
4.11556, 7.52514, 4.40516
4.11556, 7.52694, 4.40442
4.11555, 7.52871, 4.4037
4.11555, 7.53044, 4.40299
4.11555, 7.53213, 4.4023
4.11555, 7.53379, 4.40162
4.11555, 7.53542, 4.40095
4.09868, 7.53579, 4.3942
4.08225, 7.53614, 4.38767
4.06632, 7.53649, 4.38135
4.05092, 7.53682, 4.37527
4.0361, 7.53714, 4.36944
4.02187, 7.53744, 4.36386
4.00823, 7.53773, 4.35852
3.99519, 7.53801, 4.35343
3.98272, 7.53827, 4.34857
3.97083, 7.53852, 4.34395
3.95948, 7.53876, 4.33954
3.94866, 7.53899, 4.33534
3.93834, 7.5392, 4.33133
3.92849, 7.53941, 4.32751
3.91909, 7.53961, 4.32387
3.91011, 7.5398, 4.32039
3.90152, 7.53997, 4.31707
3.89331, 7.54015, 4.31389
3.88546, 7.54031, 4.31085
3.87793, 7.54047, 4.30793
3.87071, 7.54062, 4.30514
3.86378, 7.54076, 4.30245
3.85712, 7.5409, 4.29987
3.85072, 7.54104, 4.29739
3.84456, 7.54117, 4.295
3.83862, 7.54129, 4.2927
3.8329, 7.54141, 4.29048
3.82738, 7.54153, 4.28833
3.82204, 7.54164, 4.28626
3.81689, 7.54175, 4.28426
3.81191, 7.54185, 4.28232
3.80708, 7.54195, 4.28044
3.80241, 7.54205, 4.27862
3.79788, 7.54215, 4.27686
3.79348, 7.54224, 4.27514
3.78921, 7.54233, 4.27348
3.78507, 7.54241, 4.27186
3.78104, 7.5425, 4.27029
3.77712, 7.54258, 4.26875
3.77331, 7.54266, 4.26726
3.7696, 7.54274, 4.26581
3.76598, 7.54282, 4.26439
3.76245, 7.54289, 4.26301
3.75902, 7.54296, 4.26166
3.75566, 7.54303, 4.26035
3.75239, 7.5431, 4.25906
3.74919, 7.54317, 4.25781
3.74607, 7.54324, 4.25658
3.74301, 7.5433, 4.25538
3.74003, 7.54337, 4.2542
3.73711, 7.54343, 4.25305
3.73425, 7.54349, 4.25192
3.73145, 7.54355, 4.25082
3.72871, 7.54361, 4.24974
3.72602, 7.54366, 4.24868
3.72339, 7.54372, 4.24764
3.72081, 7.54377, 4.24662
3.71828, 7.54383, 4.24562
3.71579, 7.54388, 4.24463
3.71336, 7.54393, 4.24367
3.71097, 7.54398, 4.24272
3.70862, 7.54403, 4.24179
3.70631, 7.54408, 4.24087
3.70404, 7.54413, 4.23997
3.70182, 7.54418, 4.23909
3.69963, 7.54422, 4.23822
3.69748, 7.54427, 4.23736
3.69536, 7.54432, 4.23652
3.69328, 7.54436, 4.23569
3.69123, 7.5444, 4.23487
3.68921, 7.54445, 4.23407
3.68723, 7.54449, 4.23328
3.68527, 7.54453, 4.2325
3.68335, 7.54457, 4.23173
3.68145, 7.54461, 4.23097
3.67958, 7.54465, 4.23022
3.67774, 7.54469, 4.22949
3.67593, 7.54473, 4.22876
3.67414, 7.54477, 4.22805
3.67238, 7.54481, 4.22734
3.67064, 7.54485, 4.22664
3.66893, 7.54488, 4.22595
3.66723, 7.54492, 4.22528
3.66557, 7.54495, 4.22461
3.66392, 7.54499, 4.22394
3.66393, 7.52793, 4.23056
3.66393, 7.51018, 4.23743
3.66394, 7.49183, 4.24452
3.66394, 7.47301, 4.25178
3.66395, 7.45391, 4.25915
3.66396, 7.43474, 4.26656
3.66396, 7.41573, 4.27392
3.66397, 7.39711, 4.28115
3.66398, 7.37909, 4.28817
3.66398, 7.36184, 4.29492
3.66399, 7.34547, 4.30136
3.664, 7.33004, 4.30746
3.664, 7.31559, 4.31321
3.66401, 7.30208, 4.31862
3.66401, 7.28948, 4.32369
3.66401, 7.27775, 4.32844
3.66402, 7.26681, 4.33289
3.66402, 7.25661, 4.33707
3.66403, 7.24707, 4.341
3.66403, 7.23815, 4.3447
3.66403, 7.22979, 4.34818
3.66403, 7.22192, 4.35147
3.66404, 7.21452, 4.35459
3.66404, 7.20754, 4.35754
3.66404, 7.20094, 4.36035
3.66405, 7.19468, 4.36302
3.66405, 7.18874, 4.36556
3.66405, 7.1831, 4.36799
3.66405, 7.17772, 4.37032
3.66405, 7.17259, 4.37255
3.66406, 7.16768, 4.37468
3.66406, 7.16299, 4.37674
3.66406, 7.15849, 4.37871
3.66406, 7.15417, 4.38062
3.66406, 7.15002, 4.38245
3.66406, 7.14602, 4.38422
3.66407, 7.14218, 4.38594
3.66407, 7.13846, 4.38759
3.66407, 7.13488, 4.3892
3.66407, 7.13142, 4.39075
3.66407, 7.12807, 4.39226
3.66407, 7.12482, 4.39373
3.66407, 7.12168, 4.39515
3.66408, 7.11863, 4.39654
3.66408, 7.11567, 4.39789
3.66408, 7.1128, 4.3992
3.66408, 7.11, 4.40048
3.66408, 7.10729, 4.40173
3.66408, 7.10464, 4.40294
3.66408, 7.10207, 4.40413
3.66408, 7.09955, 4.40529
3.66408, 7.09711, 4.40643
3.66408, 7.09472, 4.40754
3.66409, 7.09239, 4.40862
3.66409, 7.09011, 4.40968
3.66409, 7.08788, 4.41072
3.66409, 7.08571, 4.41174
3.66409, 7.08358, 4.41274
3.66409, 7.0815, 4.41372
3.66409, 7.07946, 4.41468
3.66409, 7.07747, 4.41562
3.66409, 7.07551, 4.41655
3.66409, 7.0736, 4.41746
3.66409, 7.07172, 4.41835
3.6641, 7.06988, 4.41923
3.6641, 7.06807, 4.42009
3.6641, 7.0663, 4.42093
3.6641, 7.06456, 4.42177
3.6641, 7.06285, 4.42259
3.6641, 7.06117, 4.42339
3.6641, 7.05952, 4.42418
3.6641, 7.0579, 4.42497
3.6641, 7.0563, 4.42574
3.6641, 7.05473, 4.42649
3.6641, 7.05319, 4.42724
3.6641, 7.05167, 4.42797
3.6641, 7.05018, 4.4287
3.6641, 7.04871, 4.42941
3.66411, 7.04726, 4.43012
3.66411, 7.04584, 4.43081
3.66411, 7.04444, 4.4315
3.66411, 7.04305, 4.43218
3.66411, 7.04169, 4.43284
3.66411, 7.04035, 4.4335
3.66409, 7.05794, 4.42666
3.66407, 7.07473, 4.42017
3.66405, 7.09057, 4.41407
3.66403, 7.10538, 4.40838
3.66402, 7.11915, 4.40311
3.664, 7.13189, 4.39823
3.66399, 7.14366, 4.39373
3.66397, 7.15453, 4.38957
3.66396, 7.16458, 4.38573
3.66395, 7.17388, 4.38217
3.66394, 7.18251, 4.37886
3.66393, 7.19053, 4.37579
3.66392, 7.198, 4.37292
3.66391, 7.20499, 4.37023
3.66391, 7.21154, 4.36771
3.6639, 7.21769, 4.36534
3.66389, 7.22348, 4.3631
3.66389, 7.22895, 4.36098
3.66388, 7.23412, 4.35898
3.66387, 7.23902, 4.35708
3.66387, 7.24368, 4.35527
3.66386, 7.24812, 4.35354
3.66386, 7.25235, 4.35189
3.66385, 7.25639, 4.35031
3.66385, 7.26026, 4.3488
3.66384, 7.26396, 4.34735
3.66384, 7.26751, 4.34596
3.66384, 7.27093, 4.34461
3.66383, 7.27422, 4.34332
3.66383, 7.27738, 4.34207
3.66382, 7.28043, 4.34087
3.66382, 7.28338, 4.33971
3.66382, 7.28623, 4.33858
3.66381, 7.28898, 4.33749
3.66381, 7.29165, 4.33643
3.66381, 7.29424, 4.3354
3.6638, 7.29674, 4.33441
3.6638, 7.29918, 4.33344
3.6638, 7.30154, 4.33249
3.6638, 7.30384, 4.33158
3.66379, 7.30607, 4.33068
3.66379, 7.30825, 4.32981
3.66379, 7.31037, 4.32896
3.66379, 7.31243, 4.32814
3.66378, 7.31445, 4.32733
3.66378, 7.31641, 4.32654
3.66378, 7.31833, 4.32576
3.66378, 7.3202, 4.32501
3.66377, 7.32204, 4.32427
3.66377, 7.32383, 4.32355
3.66377, 7.32558, 4.32284
3.66377, 7.32729, 4.32215
3.66376, 7.32897, 4.32147
3.66376, 7.33061, 4.3208
3.66037, 7.33072, 4.31945
3.65706, 7.33083, 4.31813
3.65382, 7.33093, 4.31684
3.65065, 7.33104, 4.31558
3.64755, 7.33114, 4.31434
3.64452, 7.33124, 4.31313
3.64155, 7.33133, 4.31195
3.63864, 7.33143, 4.31078
3.6358, 7.33152, 4.30965
3.633, 7.33161, 4.30853
3.63027, 7.3317, 4.30743
3.62759, 7.33179, 4.30636
3.62495, 7.33188, 4.3053
3.62237, 7.33196, 4.30427
3.61984, 7.33204, 4.30325
3.61735, 7.33212, 4.30225
3.61491, 7.3322, 4.30126
3.6125, 7.33228, 4.3003
3.61015, 7.33236, 4.29935
3.60783, 7.33244, 4.29841
3.60555, 7.33251, 4.29749
3.60331, 7.33258, 4.29659
3.6011, 7.33266, 4.2957
3.59893, 7.33273, 4.29482
3.5968, 7.3328, 4.29396
3.59469, 7.33287, 4.29311
3.59263, 7.33294, 4.29227
3.59059, 7.333, 4.29145
3.58858, 7.33307, 4.29063
3.58661, 7.33313, 4.28983
3.58466, 7.3332, 4.28904
3.58274, 7.33326, 4.28826
3.58085, 7.33332, 4.28749
3.57898, 7.33339, 4.28673
3.57714, 7.33345, 4.28599
3.57533, 7.33351, 4.28525
3.57354, 7.33357, 4.28452
3.57178, 7.33362, 4.2838
3.57003, 7.33368, 4.28309
3.56832, 7.33374, 4.28239
3.56662, 7.3338, 4.2817
3.56494, 7.33385, 4.28101
3.56329, 7.33391, 4.28034
3.56166, 7.33396, 4.27967
3.56005, 7.33401, 4.27901
